ts_code,maxlags,group_value,marginal_effect_vs_all,se_effect,z_effect,p_value_effect,q_value_effect
ndq,3,甲,-0.0007411484588064328,0.0006017983330855929,-1.2315561842890985,0.21811491681699136,0.998141065862846
ndq,3,乙,-0.00022256558643370572,0.0006365505260860944,-0.3496432369668695,0.7266064581286042,0.998141065862846
ndq,3,丙,0.00029122667468145427,0.0005878086985355402,0.49544464960626317,0.6202862838563464,0.998141065862846
ndq,3,丁,0.000176710428524143,0.0006285677224000115,0.2811318848022027,0.7786092464044505,0.998141065862846
ndq,3,戊,-1.6511718481054902e-06,0.0007087089890023628,-0.002329830542194499,0.9981410658628461,0.998141065862846
ndq,3,己,-2.6096259138773783e-05,0.0006027537578632183,-0.043295058385510225,0.9654663303677317,0.998141065862846
ndq,3,庚,-0.0003635696924177894,0.0005820820057635365,-0.6246021846026368,0.5322321855240344,0.998141065862846
ndq,3,辛,0.0008158058041212907,0.0005971018992847357,1.3662756810831427,0.1718524510509346,0.998141065862846
ndq,3,壬,0.0001881924862888023,0.0005929416161763419,0.3173878863527664,0.7509492977277409,0.998141065862846
ndq,3,癸,-0.00010929352267482941,0.000552176781558855,-0.19793212305356644,0.8430981707875472,0.998141065862846
ndq,5,甲,-0.0007411484588064328,0.0006026549382281585,-1.2298056678759717,0.21876988526188879,0.9981464929274442
ndq,5,乙,-0.00022256558643370572,0.0006427867230612972,-0.34625106345340856,0.7291540421988136,0.9981464929274442
ndq,5,丙,0.00029122667468145427,0.0005915434637346341,0.4923166132930146,0.622495537480272,0.9981464929274442
ndq,5,丁,0.000176710428524143,0.0006265755692342634,0.2820257239523404,0.7779237857211316,0.9981464929274442
ndq,5,戊,-1.6511718481054902e-06,0.0007107840910996242,-0.0023230287070030394,0.9981464929274441,0.9981464929274442
ndq,5,己,-2.6096259138773783e-05,0.0006022518089553514,-0.04333114280559745,0.9654375661599004,0.9981464929274442
ndq,5,庚,-0.0003635696924177894,0.0005812760407439373,-0.6254682232429197,0.5316637978832748,0.9981464929274442
ndq,5,辛,0.0008158058041212907,0.0005934435267889998,1.3746982944366195,0.16922500023120113,0.9981464929274442
ndq,5,壬,0.0001881924862888023,0.000597250301233035,0.31509818563552894,0.7526871060592734,0.9981464929274442
ndq,5,癸,-0.00010929352267482941,0.0005550346496694488,-0.1969129724422059,0.8438956418909199,0.9981464929274442
ndq,10,甲,-0.0007411484588064328,0.0006022407311804318,-1.2306514993659305,0.21845323508106884,0.998096509718635
ndq,10,乙,-0.00022256558643370572,0.0006416474667726836,-0.34686583826653533,0.7286921122300614,0.998096509718635
ndq,10,丙,0.00029122667468145427,0.0005976057348206614,0.4873224229831897,0.6260298598035495,0.998096509718635
ndq,10,丁,0.000176710428524143,0.0006207899159604898,0.2846541542974897,0.7759091176293114,0.998096509718635
ndq,10,戊,-1.6511718481054902e-06,0.0006921197801963913,-0.002385673542861273,0.9980965097186348,0.998096509718635
ndq,10,己,-2.6096259138773783e-05,0.0005915768322546558,-0.044113051282474974,0.9648142894935188,0.998096509718635
ndq,10,庚,-0.0003635696924177894,0.000560712087133445,-0.6484070894146122,0.5167216862151702,0.998096509718635
ndq,10,辛,0.0008158058041212907,0.0005817477412596423,1.4023360062470525,0.16081493313828676,0.998096509718635
ndq,10,壬,0.0001881924862888023,0.0005910732745584438,0.31839112744420733,0.750188267658588,0.998096509718635
ndq,10,癸,-0.00010929352267482941,0.0005568024411641473,-0.19628779364961416,0.8443849148113955,0.998096509718635
