group_value,n,p_up,mean_ret,median_ret,std_ret,q05_ret,group_type
酉,325,0.5446153846153846,0.0007283454912676226,0.0010775717645141736,0.018489831779537287,-0.029132222856932066,branch
丁丑,65,0.4153846153846154,-0.0023661509931288665,-0.001856620007035903,0.018718684507498543,-0.027426194012656068,ganzhi_day
丁亥,64,0.59375,0.00421725369107938,0.002259470062756175,0.016255448395237525,-0.018169097212808648,ganzhi_day
丁卯,64,0.515625,-0.0023645067386602533,0.0003922210688749317,0.01738676545745965,-0.0401923594384797,ganzhi_day
丁巳,67,0.5373134328358209,0.0021002280590879186,0.0018267820663764311,0.014759796860674206,-0.022056270209516535,ganzhi_day
丁未,65,0.6153846153846154,0.0007552189791758312,0.001743176265695645,0.019330878779358174,-0.02776074426395958,ganzhi_day
丁酉,64,0.546875,0.003860360032291789,0.0031551925794555125,0.019908668199344972,-0.02027049015309329,ganzhi_day
丙午,66,0.3787878787878788,-0.005180738841751481,-0.004412244446960145,0.020809496311435378,-0.02978659452048707,ganzhi_day
丙子,67,0.5522388059701493,-0.0028690216045905033,0.0008743555512114032,0.021569282892857464,-0.039122919562933234,ganzhi_day
丙寅,64,0.484375,-0.004761629084827834,-0.0014231169497095908,0.02044335892654796,-0.04836771900268975,ganzhi_day
丙戌,67,0.5970149253731343,0.0016840376446973367,0.0029845561751242755,0.014673686344643446,-0.020074102233740752,ganzhi_day
丙申,65,0.5846153846153846,0.0017656800326102584,0.0030556333080933307,0.01601581313386156,-0.032786754695541154,ganzhi_day
丙辰,66,0.48484848484848486,-0.00041802019424387393,-0.00018487463224464706,0.01466929349221572,-0.0307805404695079,ganzhi_day
乙丑,66,0.5454545454545454,0.000443497613599109,0.0020966652421923193,0.016029870542625568,-0.03136890357745839,ganzhi_day
乙亥,66,0.48484848484848486,0.0005915310202430299,-0.0008102870537573525,0.014204988153952151,-0.0232624804430121,ganzhi_day
乙卯,69,0.5362318840579711,0.00020554800351736097,0.0013725317690638228,0.01563655578931507,-0.021026220345667524,ganzhi_day
乙巳,66,0.5,0.0010451455832180192,-0.00012444337499079028,0.0178002253562535,-0.019438849907405298,ganzhi_day
乙未,64,0.546875,0.0016789320997321888,0.0007342221486846823,0.017217752115508394,-0.021466288946751046,ganzhi_day
乙酉,65,0.49230769230769234,-0.001799880911311192,-9.447343207513725e-06,0.018101834495946125,-0.02653226114786564,ganzhi_day
壬午,63,0.4126984126984127,-0.002618143017259295,-0.0021957667653236257,0.015007143238201293,-0.026145523698848306,ganzhi_day
壬子,66,0.6212121212121212,0.00494274758730109,0.005502187096639077,0.015392940798508656,-0.017007924217450454,ganzhi_day
壬寅,67,0.7164179104477612,0.0039554177475886725,0.0044275928057648795,0.01741069040931081,-0.022596608811971695,ganzhi_day
壬戌,64,0.5625,0.00017528163250333725,0.0019632575369586958,0.01460780774124344,-0.025314492740028772,ganzhi_day
壬申,63,0.47619047619047616,-0.003244074521787055,-0.00038407730919221006,0.019303404145111128,-0.04037249789238988,ganzhi_day
壬辰,66,0.4696969696969697,-0.002567566418556956,-0.0007165651842408471,0.017300324479586383,-0.03990602744953242,ganzhi_day
己丑,64,0.625,0.001982822293297444,0.0026146602426764254,0.011065888393639025,-0.015615730859540744,ganzhi_day
己亥,63,0.5238095238095238,0.0014553013062832691,4.4666933898040995e-05,0.017678755573268163,-0.028146313715283523,ganzhi_day
己卯,68,0.6029411764705882,0.001130517392079502,0.003300054670019592,0.01621110951269793,-0.022256490700445962,ganzhi_day
己巳,66,0.6060606060606061,0.001343345620783861,0.0026103026986143973,0.018950776375574515,-0.030587556066499683,ganzhi_day
己未,66,0.5,-0.0013505272271363774,-0.0007434275306036353,0.014874813781866565,-0.028901688526211222,ganzhi_day
己酉,65,0.47692307692307695,-3.5070346646976375e-06,-0.00018009876418390025,0.017191170359417387,-0.02977831664831174,ganzhi_day
庚午,64,0.5625,-0.0004543058824079925,0.0017784863206584678,0.015650015456891982,-0.026577140046552004,ganzhi_day
庚子,62,0.6451612903225806,0.0064232022844735795,0.004263650123011775,0.016530518111822354,-0.013079048094200236,ganzhi_day
庚寅,64,0.59375,0.0008811249589783816,0.001737757753755731,0.016956115095891917,-0.028174390782459417,ganzhi_day
庚戌,65,0.5384615384615384,-0.0017984896977288854,0.0013187932277791692,0.019638692979988524,-0.03353310286955715,ganzhi_day
庚申,64,0.609375,-8.75333053374644e-06,0.0012615397452908628,0.015539020390347453,-0.023582765366515802,ganzhi_day
庚辰,70,0.5,-0.0027930946433899913,0.00036363134768913064,0.01844070867524647,-0.03308571683925976,ganzhi_day
戊午,68,0.6029411764705882,0.0030306097802740867,0.002913356521020649,0.01489884007952209,-0.01778570592493055,ganzhi_day
戊子,63,0.5238095238095238,-0.0006547038327359109,0.0009368448624085257,0.020438496875905245,-0.026917054023581112,ganzhi_day
戊寅,67,0.5671641791044776,-0.0005160459081247452,0.0018961714234049243,0.017172505961016906,-0.03559768850077319,ganzhi_day
戊戌,63,0.5079365079365079,0.0022306648674639204,0.0009079221717289698,0.014826128196630796,-0.017796038313281172,ganzhi_day
戊申,63,0.49206349206349204,-0.000903520469807134,-0.00024076976150011475,0.01927417062742025,-0.030031916513385448,ganzhi_day
戊辰,66,0.5151515151515151,0.0005448561236183152,0.0004931609536100723,0.018508796438493513,-0.030249072061476506,ganzhi_day
甲午,65,0.5384615384615384,2.9009958841975402e-05,0.0010075337300143872,0.019077507483204092,-0.03750880173195505,ganzhi_day
甲子,67,0.5970149253731343,0.0014959961272277378,0.002289965530325455,0.013813267281048973,-0.019121951102572077,ganzhi_day
甲寅,68,0.5,-0.001630443765420509,0.0004996175039929107,0.015511316302412629,-0.030673728043043184,ganzhi_day
甲戌,67,0.5223880597014925,5.7325916223245145e-05,0.0002696664049504083,0.015495712118599297,-0.02490004971330183,ganzhi_day
甲申,62,0.532258064516129,0.000716918106180106,0.00017647139287235714,0.017074187303879877,-0.029616300072185246,ganzhi_day
甲辰,65,0.5692307692307692,-0.001428802273219308,0.0010739517342865934,0.017997406713363875,-0.03972982394404081,ganzhi_day
癸丑,67,0.5671641791044776,0.0018673969310357068,0.002535722911179761,0.014293554486418869,-0.020138065570961317,ganzhi_day
癸亥,66,0.5909090909090909,0.001966712661158542,0.003818364770660887,0.01368110266927052,-0.018397701500417446,ganzhi_day
癸卯,64,0.640625,0.002135435472892038,0.00521085228559115,0.01603118882783377,-0.01742809237990823,ganzhi_day
癸巳,61,0.5081967213114754,-0.00023121181029917186,0.0005422703142854424,0.017757919295037197,-0.02502567153610613,ganzhi_day
癸未,63,0.5555555555555556,0.0018473533976620272,0.0024327548791005515,0.016685992913113748,-0.023260944655110062,ganzhi_day
癸酉,66,0.6818181818181818,0.0003322408055358119,0.00434305913374744,0.02013865051606687,-0.03195290773377127,ganzhi_day
辛丑,66,0.5,-0.0005940968531288893,0.00033961615454702887,0.015045508564871633,-0.022041077195592396,ganzhi_day
辛亥,65,0.46153846153846156,-0.001201982372247927,-0.0010301480509409267,0.015803096538664147,-0.02140769781322007,ganzhi_day
辛卯,67,0.6268656716417911,0.004302492685482264,0.004300577459624755,0.01351981818507383,-0.012393571793507984,ganzhi_day
辛巳,67,0.5223880597014925,-0.0028698802447527086,0.00028195228533034467,0.016450767280229508,-0.03095884546687335,ganzhi_day
辛未,65,0.5846153846153846,0.0005975093715279703,0.0018368805108424091,0.014725846689596093,-0.024906978187922868,ganzhi_day
辛酉,65,0.5230769230769231,0.0013067933218211091,0.002105011743844587,0.01697388032675303,-0.028943963265416685,ganzhi_day
