group_value,n,p_up,mean_ret,median_ret,std_ret,q05_ret,group_type
戊辰,67,0.5074626865671642,-0.00041861398523173585,0.000688295031508801,0.013470090927895867,-0.020972305571629234,ganzhi_day
甲午,67,0.40298507462686567,-0.0023200834391413462,-0.0013019341214436375,0.008582203360158813,-0.020233991173303344,ganzhi_day
甲子,67,0.6417910447761194,0.0015270934137511338,0.0015397946310717892,0.008727541127550071,-0.015024554722881755,ganzhi_day
甲寅,67,0.47761194029850745,-0.0005868595231487549,-0.0004913866970017722,0.015837084777371523,-0.017899008469142507,ganzhi_day
甲戌,68,0.6029411764705882,0.0006612294367486455,0.00045206165956268585,0.011267517190331044,-0.012259698467105723,ganzhi_day
甲申,70,0.6428571428571429,0.0026564717194884607,0.0013933536655692524,0.007651105946698194,-0.008649109696396113,ganzhi_day
甲辰,69,0.4927536231884058,-0.0005482606485089302,-2.7152597598556483e-05,0.011009859249135888,-0.017668757329114236,ganzhi_day
癸丑,67,0.5373134328358209,-0.0013516582745243637,0.000992608306078946,0.011622197227104504,-0.01906558612160589,ganzhi_day
癸亥,65,0.5692307692307692,0.0014303869695975653,0.0007167712361639822,0.008361988309424364,-0.010404675775014294,ganzhi_day
癸卯,68,0.5,-0.00047845295678482143,-3.844511824485641e-05,0.010882628917099723,-0.013362381072297397,ganzhi_day
癸巳,67,0.47761194029850745,-0.0009882367838855224,-0.00021279439489008123,0.008667104773093131,-0.020556100444566714,ganzhi_day
癸未,67,0.5223880597014925,0.00039660713671159885,0.0005633644546627625,0.009828117478860497,-0.015816426427356634,ganzhi_day
癸酉,68,0.5441176470588235,0.001286549825226328,0.0013926627439391215,0.008976605448167373,-0.011915840635914715,ganzhi_day
辛丑,69,0.5217391304347826,-0.0008083978796534967,0.0005346050453349793,0.008614028973659829,-0.01526241155066066,ganzhi_day
辛亥,69,0.5652173913043478,0.00011886384441346633,0.002068235813185604,0.013214020984550828,-0.016160025452518177,ganzhi_day
辛卯,67,0.5522388059701493,0.0005810438070965678,0.0011132880128685851,0.009393637635116565,-0.012505792534084247,ganzhi_day
辛巳,68,0.6176470588235294,0.002655174159553552,0.0019977041902662362,0.009921051990073414,-0.013946142601452077,ganzhi_day
辛未,66,0.6363636363636364,1.2103823400126542e-05,0.0014300208714975726,0.010204250069028729,-0.017106418752718067,ganzhi_day
辛酉,68,0.5735294117647058,0.0023185696053940673,0.0007233652590690198,0.00943206568451829,-0.00895032601118223,ganzhi_day
