ts_code,oos_year,stem,oos_effect,train_years
000852.SH,2022,己,-0.0025757438265659053,7
000852.SH,2022,庚,0.0022940602215361277,7
000852.SH,2022,辛,0.00151213836220745,7
000852.SH,2022,壬,0.0077883744254349605,7
000852.SH,2022,癸,0.0021951744442762267,7
000852.SH,2023,甲,-0.0014113221966119468,7
000852.SH,2023,乙,-0.0013795011349749082,7
000852.SH,2023,丙,-0.0007200412829168414,7
000852.SH,2023,丁,-0.0014432217145128067,7
000852.SH,2023,戊,0.0029306195524487176,7
000852.SH,2023,己,0.001034287800522111,7
000852.SH,2023,庚,0.00045026739893673224,7
000852.SH,2023,辛,-0.000723952185329563,7
000852.SH,2023,壬,0.0009569983237970169,7
000852.SH,2023,癸,0.00030586543864148837,7
000852.SH,2024,甲,0.0014911030834610151,7
000852.SH,2024,乙,0.0037407294548759437,7
000852.SH,2024,丙,-0.0018430519098537556,7
000852.SH,2024,丁,0.0042012478389382175,7
000852.SH,2024,戊,-0.0024226506432288007,7
000852.SH,2024,己,-0.008793452973540368,7
000852.SH,2024,庚,-0.0029893095884678126,7
000852.SH,2024,辛,0.0069480588284300095,7
000852.SH,2024,壬,-0.0039355473200844504,7
000852.SH,2024,癸,0.003602873229470002,7
000852.SH,2025,甲,-0.0013707983905965429,7
000852.SH,2025,乙,-0.0008269042842502284,7
000852.SH,2025,丙,-0.00224552248726256,7
000852.SH,2025,丁,0.0015514865969482364,7
000852.SH,2025,戊,-0.0015668980658140195,7
000852.SH,2025,己,0.0004093573937178497,7
000852.SH,2025,庚,0.0016100668976350525,7
000852.SH,2025,辛,-0.0003908626770365663,7
000852.SH,2025,壬,-0.0017561716309584259,7
000852.SH,2025,癸,0.004586246647617205,7
