ts_code,maxlags,group_value,marginal_effect_vs_all,se_effect,z_effect,p_value_effect,q_value_effect
000300.SH,3,庚,0.0002330384006410334,0.0006597000921886954,0.35324900420716815,0.7239017728446075,0.8990962454359275
000300.SH,3,辛,-7.565895363223588e-05,0.0005966648776410933,-0.12680309578695578,0.8990962454359275,0.8990962454359275
000300.SH,3,壬,0.00031152545002018555,0.0006132651648240718,0.5079783882874767,0.6114684995321821,0.8990962454359275
000300.SH,3,癸,0.0010467728160367799,0.0006442341971484411,1.624832740438316,0.1041982027620667,0.5209910138103335
000300.SH,5,甲,-0.0006809079242271576,0.0006430008539545321,-1.0589533746953717,0.28962101441161137,0.7240525360290284
000300.SH,5,乙,9.620405572199935e-05,0.0006793988387518417,0.14160173705733847,0.8873945947870452,0.89898386280677
000300.SH,5,丙,-0.0019705421881434483,0.000697696108981845,-2.824355995075106,0.004737573204738917,0.047375732047389166
000300.SH,5,丁,0.0007727978958767143,0.0006943570009193291,1.1129691136598745,0.2657216948387493,0.7240525360290284
000300.SH,5,戊,0.00011052807862261003,0.0006606117405436599,0.16731170798092315,0.8671247923529213,0.89898386280677
000300.SH,5,己,0.00019839188063437685,0.0005922026137888434,0.33500676291360626,0.7376199846451059,0.89898386280677
000300.SH,5,庚,0.0002330384006410334,0.0006596148202366978,0.35329467060398917,0.723867540502261,0.89898386280677
000300.SH,5,辛,-7.565895363223588e-05,0.0005959975038642733,-0.12694508473892138,0.89898386280677,0.89898386280677
000300.SH,5,壬,0.00031152545002018555,0.0006112797941450512,0.5096282471693536,0.610311930474738,0.89898386280677
000300.SH,5,癸,0.0010467728160367799,0.0006398594852392988,1.6359417031151784,0.10185178887288127,0.5092589443644063
000300.SH,10,甲,-0.0006809079242271576,0.0006121461182350209,-1.1123290729840696,0.26599668804127186,0.7049081902235601
000300.SH,10,乙,9.620405572199935e-05,0.0006826166805447314,0.1409342292151843,0.8879219010091404,0.8979833200132392
000300.SH,10,丙,-0.0019705421881434483,0.0006929325199583034,-2.8437721298778476,0.004458291984075416,0.04458291984075416
000300.SH,10,丁,0.0007727978958767143,0.0007182674183202672,1.0759194642073167,0.28196327608942406,0.7049081902235601
000300.SH,10,戊,0.00011052807862261003,0.000684974136661389,0.16136095175991846,0.8718091195828764,0.8979833200132392
000300.SH,10,己,0.00019839188063437685,0.0005865478508918186,0.3382364803361421,0.735184986847577,0.8979833200132392
000300.SH,10,庚,0.0002330384006410334,0.0006442212901168296,0.36173657129333947,0.7175488952188014,0.8979833200132392
000300.SH,10,辛,-7.565895363223588e-05,0.0005901205167882375,-0.12820932585773107,0.8979833200132391,0.8979833200132392
000300.SH,10,壬,0.00031152545002018555,0.000605917686836178,0.5141382349256507,0.6071553470928452,0.8979833200132392
000300.SH,10,癸,0.0010467728160367799,0.0006235979386527358,1.6786021106777558,0.0932296149458465,0.4661480747292325
